CTUID,cisr_dim1,cisr_dim2,cisr_dim3,cisr_score,cisr_quintile,cisv_dim1,cisv_dim2,cisv_dim3,cisv_dim4,cisv_score,cisv_quintile
5370038.00,1.0156,-1.4984,-1.2328,-0.5719,1.8333,1.0644,1.4961,-0.7063,1.9126,0.9417,4.6667
5370039.00,1.1034,-1.661,-0.4035,-0.3204,2.2222,1.2965,0.0235,-0.6673,2.1857,0.7096,4.2222
5370040.00,1.4625,-0.8137,-0.212,0.1456,3.5,0.1939,-0.2909,-0.5327,0.8024,0.0432,3.0
5370041.00,0.7953,-1.5639,-0.3478,-0.3721,1.75,0.4359,-0.1953,-0.0629,1.8011,0.4947,4.5
5370042.00,1.2005,-0.6192,-0.3823,0.0663,3.2,0.0472,-0.0942,-0.4876,0.8921,0.0894,3.4
5370043.00,1.2459,-1.6278,-0.077,-0.153,2.5714,1.027,-0.3638,-0.2092,1.5527,0.5017,4.5714
5370044.00,1.2151,-1.2922,-0.4267,-0.168,2.6,0.9702,-0.0441,-0.5671,1.5551,0.4785,4.2
5370045.00,1.9876,-0.5273,-0.172,0.4294,3.5714,0.382,-0.4425,-0.6374,0.1637,-0.1335,2.8571
5370046.00,1.652,-0.8946,-0.2696,0.1626,3.4,0.679,-0.3583,-0.7118,1.1229,0.183,3.4
5370047.00,0.8439,-0.8843,-1.308,-0.4495,2.1667,0.8128,1.5956,-0.1745,0.7441,0.7445,4.1667
5370048.00,0.0407,-2.278,-0.6828,-0.9734,1.0,2.7012,0.7717,0.2375,2.4051,1.5289,5.0
5370049.00,0.2158,-2.3523,-0.1114,-0.7493,1.5,2.0134,0.3528,0.2745,2.5323,1.2932,5.0
5370050.00,-0.1498,-2.04,-0.9645,-1.0514,1.0,1.4769,0.818,1.0383,2.122,1.3638,5.0
5370051.00,-0.2341,-1.9881,-0.8797,-1.034,1.3333,1.211,0.8711,1.1967,1.5304,1.2023,4.7778
5370052.00,0.3313,-1.4739,-0.4394,-0.5273,1.5714,0.1177,-0.3948,0.4293,1.6665,0.4547,4.4286
5370053.00,-0.0023,-0.6116,-0.5362,-0.3834,1.8571,0.098,-0.1321,0.5812,0.5955,0.2856,4.1429
5370054.00,-0.1902,-0.6971,-0.4937,-0.4603,2.0,0.0435,-0.2073,0.5349,1.1498,0.3802,4.1667
5370055.00,-0.1954,-0.448,-0.7344,-0.4593,1.6667,0.0631,0.1009,0.4862,0.9159,0.3915,4.1667
5370056.00,-0.553,-0.0328,-0.8322,-0.4727,1.7143,-0.1701,-0.0435,0.5542,0.3601,0.1752,3.7143
5370057.00,-0.5149,-0.8893,-0.4409,-0.615,1.5,0.459,0.0582,1.0733,0.6989,0.5724,4.5
5370058.00,-0.5565,-1.0852,-0.8775,-0.8397,1.0,0.6353,0.6789,0.8131,1.0709,0.7996,4.8
5370059.00,-0.4439,-0.7635,-0.4615,-0.5563,1.6667,0.3055,-0.1355,0.8345,0.7111,0.4289,4.3333
5370060.00,-0.4539,-0.9457,-0.6962,-0.6986,1.4,0.5528,0.362,1.1012,0.758,0.6935,4.8
5370061.00,-0.2972,-1.5637,-0.6584,-0.8398,1.0,1.3947,0.1937,1.7627,1.0794,1.1076,5.0
5370062.00,-0.3613,-1.0469,-0.5263,-0.6448,1.4286,0.8317,0.1565,1.0558,0.702,0.6865,5.0
5370063.00,-0.0238,-1.7261,-0.4491,-0.733,1.2,1.4214,0.6461,1.0825,1.2687,1.1047,5.0
5370064.00,0.5038,-1.1408,-0.1376,-0.2582,2.3333,0.4744,-0.4973,0.079,0.9959,0.263,4.3333
5370065.00,0.0982,-1.3164,-0.144,-0.4541,2.0,1.8733,0.1138,0.8725,0.6247,0.871,4.3333
5370066.00,0.2417,-0.6619,-0.7215,-0.3806,1.9091,0.4926,0.4376,0.4778,0.3118,0.43,4.2727
5370067.00,-0.8038,-1.0235,-0.5305,-0.7859,1.0,0.492,-0.0726,1.6046,0.7183,0.6856,5.0
5370068.00,-0.6985,-1.5626,-1.6923,-1.3178,1.0,0.206,1.2038,1.2711,2.388,1.2672,5.0
5370069.00,-0.3012,-0.4358,-0.3778,-0.3716,2.0,0.2378,-0.2248,0.5894,0.9723,0.3937,4.5
5370070.00,-0.5407,-0.2995,-0.6337,-0.4913,1.6,-0.1559,0.1229,0.5448,0.2587,0.1926,3.8
5370071.00,-0.5245,-0.8423,-0.8164,-0.7277,1.5,0.5918,0.5106,1.0124,0.6921,0.7018,4.6
5370072.01,-0.3458,0.3848,0.3509,0.13,3.0,-0.5095,-0.1146,-0.8126,0.0441,-0.3481,2.0
5370072.02,-0.4303,-0.5329,-1.0577,-0.6736,1.8333,0.761,1.5709,0.3483,-0.3324,0.587,4.1667
5370072.03,-0.3851,-1.5334,-0.5047,-0.8077,1.2857,2.4251,0.7536,0.5375,1.0774,1.1984,4.8571
5370072.04,-0.1157,0.2178,-0.4381,-0.112,3.0,0.5849,0.4154,0.0356,-0.2781,0.1895,3.6667
5370073.00,0.3124,-0.5595,0.0534,-0.0646,3.0,0.0743,-0.406,-0.3186,0.668,0.0044,3.5
5370080.01,-0.0239,0.6095,0.0796,0.2217,3.6,-0.3206,-0.2451,-0.3406,-0.5915,-0.3745,2.0
5370080.03,0.3327,0.4281,0.747,0.5026,4.4286,0.1388,-0.5731,-0.3683,-0.4375,-0.31,2.1429
5370080.05,0.2417,0.436,1.4127,0.6968,4.6667,0.1477,-0.715,-0.1937,-0.6709,-0.358,1.8889
5370080.06,-0.1001,0.7429,0.297,0.3133,3.7778,-0.2418,-0.1965,-0.3478,-0.4288,-0.3037,2.0
5370080.07,-0.0804,0.6013,0.7739,0.4316,4.0,-0.0487,-0.673,0.0051,-0.4115,-0.282,2.25
5370081.00,0.3054,0.2249,-1.1951,-0.2216,2.5,-0.0277,0.8813,-0.8028,0.0013,0.013,3.5
5370082.00,0.187,-0.2416,-1.4023,-0.4856,1.6,0.2257,1.4255,-0.5773,0.5972,0.4178,4.2
5370083.00,0.0708,-0.6892,-1.0572,-0.5585,1.5,0.6449,1.5835,-0.4127,0.6927,0.6271,4.75
5370084.01,0.0751,0.5994,-0.1411,0.1778,3.4,0.2223,0.049,-0.1756,-0.7277,-0.158,2.6
5370084.02,0.3598,0.5092,-0.9406,-0.0239,2.8571,-0.1703,0.8339,-0.3533,-0.5053,-0.0488,3.0
5370084.03,0.2222,0.8574,-1.09,-0.0034,3.0,-0.2286,0.6471,0.019,-0.9007,-0.1158,2.75
5370084.04,0.2513,0.1964,0.4469,0.2982,3.6667,0.2076,0.1283,-0.9801,0.5634,-0.0202,3.0
5370084.05,0.2942,0.8832,-0.2487,0.3096,3.8,-0.0627,0.3521,-0.3981,-0.8582,-0.2417,2.2
5370085.01,0.2415,0.9589,-0.0329,0.3892,4.25,-0.2806,0.2957,-0.3876,-1.0198,-0.3481,2.0
5370085.02,-0.0282,0.9123,0.6032,0.4957,4.2222,0.0574,-0.2071,-0.3503,-0.7649,-0.3162,2.2222
5370085.03,0.0174,0.3357,0.2382,0.1971,3.4,0.0405,-0.2596,-0.1187,0.0457,-0.073,3.0
5370086.01,0.1214,0.4408,0.6505,0.4042,4.2,-0.1493,-0.3434,-0.2495,-0.4328,-0.2938,2.0
5370086.02,0.4924,0.7255,1.609,0.9423,5.0,-0.0626,-0.9906,-0.7098,-0.5467,-0.5774,1.5
5370100.03,0.3285,-0.135,1.6223,0.6053,5.0,0.6854,-0.7995,-0.3674,-0.1869,-0.1671,3.0
5370100.04,0.0557,0.5102,0.9391,0.5017,4.6667,-0.332,-0.7915,-0.4038,-0.4461,-0.4933,1.6667
5370100.05,0.2386,0.4467,1.6187,0.768,5.0,-0.1555,-1.1738,-0.4605,-0.2177,-0.5019,1.0
5370100.06,-0.0893,0.9615,-0.352,0.1734,3.4,-0.5053,0.0708,-0.4926,-0.6855,-0.4031,1.8
5370101.02,-0.1066,0.7947,-0.1531,0.1783,3.5714,-0.4053,-0.1514,-0.2381,-0.7607,-0.3889,1.7143
5370101.03,0.4446,1.2894,-1.0306,0.2344,3.5,-0.3805,0.9818,-0.7154,-0.8855,-0.2499,2.25
5370101.04,-0.2849,0.1051,0.2145,0.0116,3.0,-0.1731,-0.5778,0.0605,-0.1994,-0.2224,2.3333
5370120.02,-0.0325,0.8796,0.2667,0.3713,4.25,-0.3545,-0.5812,-0.4203,-1.0292,-0.5963,1.0
5370120.03,0.927,0.9445,1.2027,1.0247,4.875,0.1491,-0.3964,-0.7165,-1.0417,-0.5014,1.625
5370120.04,0.9686,0.0578,1.445,0.8238,5.0,0.8268,-0.5979,-0.5134,-0.5075,-0.198,2.5
5370121.00,0.0583,1.191,0.3618,0.537,4.3333,-0.5374,-0.3461,-0.7307,-0.961,-0.6438,1.0
5370122.01,0.699,0.9843,0.6061,0.7631,4.7778,-0.3777,-0.4803,-0.6881,-0.7705,-0.5792,1.4444
5370122.02,1.421,1.4201,0.8526,1.2312,5.0,-0.2755,-0.4718,-0.9249,-1.2988,-0.7427,1.1
5370123.01,1.3264,1.1003,0.4864,0.971,4.6,-0.1882,-0.3551,-0.76,-1.2201,-0.6308,1.2
5370123.02,0.9614,0.909,0.2564,0.7089,4.5714,-0.2659,-0.1167,-0.8222,-0.8833,-0.522,1.5714
5370124.00,1.1801,1.1955,0.3114,0.8956,4.6667,-0.015,-0.2123,-0.9901,-0.8438,-0.5153,1.6667
5370130.02,1.3418,1.2552,-0.7666,0.6102,4.4286,-0.559,0.04,-0.8928,-0.8089,-0.5552,1.1429
5370130.03,1.1078,0.6386,-0.8209,0.3085,3.8571,-0.1346,0.5975,-0.9849,-0.0123,-0.1336,2.1429
5370131.00,0.9472,0.4821,-0.4419,0.3291,3.7778,-0.2336,-0.1249,-0.6223,-0.2574,-0.3095,2.0
5370132.00,0.7186,-0.3298,-0.9878,-0.1997,2.5,0.0687,0.7623,-0.6865,0.5141,0.1647,3.5
5370133.01,1.3246,1.479,0.9244,1.2426,5.0,-0.3825,-0.3571,-0.9698,-1.3082,-0.7544,1.25
5370133.02,1.0434,0.4428,-0.8358,0.2168,3.3,-0.2299,0.3939,-0.7966,-0.0242,-0.1642,2.6
5370140.04,0.5821,0.8158,0.9697,0.7892,4.8333,-0.5119,-0.8469,-0.8343,-0.328,-0.6303,1.1667
5370140.05,0.5482,-0.0737,1.9764,0.8169,5.0,-0.102,-1.3646,-1.006,0.2699,-0.5507,1.0
5370140.06,0.4962,1.1393,1.4766,1.0374,5.0,-0.4968,-1.0565,-0.8774,-0.5102,-0.7352,1.0
5370140.07,0.3934,0.5942,0.43,0.4725,3.7,-0.3124,-0.3994,-0.8108,-0.0151,-0.3844,2.1
5370140.08,0.6958,-0.5823,1.7769,0.6301,4.3333,0.4912,-1.1992,-0.9782,0.7253,-0.2402,2.6667
5370141.00,0.4409,0.8664,-0.1191,0.3961,4.3333,-0.4868,-0.3669,-0.6206,-0.5689,-0.5108,1.1667
5370142.01,-0.3002,1.0055,0.4032,0.3695,4.1429,-0.4917,-0.6472,-0.5961,-0.7895,-0.6312,1.0
5370142.02,-0.1895,0.7967,-0.4457,0.0538,3.2857,-0.4209,0.3769,-0.5587,-0.3211,-0.231,2.4286
5370143.00,-0.1429,0.795,0.1763,0.2761,3.8571,-0.4407,-0.6252,-0.288,-0.4681,-0.4555,1.5714
5370144.01,0.5206,1.1267,0.7556,0.801,4.5556,-0.3191,-0.6053,-0.7885,-0.9319,-0.6612,1.4444
5370144.02,0.1227,0.8721,-0.1253,0.2898,3.6667,-0.3276,-0.3725,-0.4867,-0.3683,-0.3888,1.6667
5370200.00,0.9597,1.2596,-0.2573,0.654,4.4,-0.328,-0.1194,-0.7784,-0.9125,-0.5346,1.6
5370201.00,0.3816,0.2301,0.1987,0.2701,3.75,-0.0398,-0.2544,-0.605,0.0308,-0.2171,2.25
5370202.00,1.1502,0.7599,-0.5568,0.4511,3.875,0.043,0.7991,-1.1626,-0.3889,-0.1773,2.625
5370203.00,1.0121,0.5447,-0.2112,0.4486,4.0,-0.0926,0.0297,-1.0201,-0.2583,-0.3353,2.25
5370204.00,0.5303,-0.0253,-0.3634,0.0472,3.125,0.1162,-0.3467,-0.5587,0.6024,-0.0467,2.75
5370205.01,0.5132,0.6893,0.37,0.5241,4.6667,-0.1308,-0.1725,-0.6314,-0.1839,-0.2797,2.1667
5370205.02,0.4128,-0.8308,-1.0755,-0.4978,1.8333,0.9066,1.6276,-0.9397,1.446,0.7601,4.8333
5370206.00,0.8381,-0.3088,-0.9323,-0.1343,2.5714,0.5404,1.023,-1.1519,0.6983,0.2774,3.7143
5370207.01,1.0782,0.5667,0.5279,0.7243,4.2222,0.1559,-0.5333,-0.7665,-0.4484,-0.3981,2.0
5370207.02,0.4064,0.8802,0.4208,0.5691,4.4167,-0.3496,-0.6278,-0.6428,-0.49,-0.5276,1.4167
5370207.03,0.604,0.879,-0.6385,0.2815,4.0,-0.3241,0.0743,-0.7785,-0.3615,-0.3475,1.8571
5370207.04,0.3298,0.5174,-0.4257,0.1405,3.3333,0.0704,0.2679,-0.7495,0.2626,-0.0372,3.0
5370208.00,0.254,0.0694,-0.3113,0.0041,3.0,-0.0669,-0.4964,-0.3681,0.0446,-0.2217,2.3333
5370209.00,0.412,0.7224,-0.4536,0.2269,3.75,-0.2552,-0.1614,-0.4755,-0.5881,-0.37,1.75
5370210.00,0.4078,-0.0337,0.0404,0.1381,3.5,0.2081,-0.7016,-0.4726,0.3629,-0.1508,2.75
5370211.00,0.5221,-0.5642,0.4691,0.1423,3.1667,0.5387,-0.8062,-0.6651,1.0422,0.0274,3.0
5370212.00,0.8749,-0.2706,-0.1304,0.1579,3.3333,0.1932,-0.1493,-0.7613,0.1285,-0.1472,2.6667
5370213.00,1.0368,-0.1712,-0.6269,0.0796,3.2,0.4245,0.9755,-1.5188,0.732,0.1533,3.4
5370214.00,0.887,0.3415,-0.6343,0.1981,3.4,-0.0291,0.5571,-1.04,0.2689,-0.0608,3.0
5370215.00,1.0223,0.3416,-0.4833,0.2936,3.5,0.0067,0.1171,-0.9702,0.2691,-0.1443,3.0
5370216.00,1.8539,1.1671,0.659,1.2267,5.0,0.0123,-0.5851,-1.2119,-1.4702,-0.8137,1.1429
5370217.01,0.5445,-0.2389,-1.3601,-0.3515,2.1429,0.3349,1.3559,-1.0127,0.7367,0.3537,3.8571
5370217.02,0.772,0.8216,-0.3573,0.4121,4.2857,-0.2767,-0.1119,-0.7063,-0.4712,-0.3915,1.8571
5370218.00,0.8877,0.6966,-0.0667,0.5059,4.25,-0.1486,-0.1779,-0.8273,-0.5597,-0.4284,1.9167
5370219.00,1.6508,1.4473,0.6258,1.2413,5.0,0.0071,-0.5546,-1.0395,-1.7524,-0.8348,1.0
5370220.00,0.8261,0.4522,-0.5393,0.2463,3.4444,0.2317,0.2284,-0.8676,-0.0554,-0.1157,2.6667
5370221.00,0.8318,0.7716,-0.0473,0.5187,4.5,-0.0978,-0.5164,-0.601,-0.4941,-0.4273,1.6667
5370222.01,,,,,,,,,,,
5370222.02,0.8549,0.9028,-0.3727,0.4617,4.2857,-0.2115,0.0992,-0.9553,-0.3514,-0.3548,1.8571
5370222.03,0.8352,1.0547,1.0908,0.9936,4.5714,-0.1822,-0.7008,-0.8194,-0.7663,-0.6172,1.4286
5370223.01,0.6305,0.5029,-0.5774,0.1854,3.4,-0.1442,-0.0899,-0.6442,-0.2137,-0.273,2.2
5370223.02,0.6102,0.7071,0.3734,0.5636,4.5,-0.1171,-0.7475,-0.5726,-0.4652,-0.4756,1.625
5370223.05,0.5382,0.9819,1.0004,0.8402,4.5714,-0.2231,-0.8253,-0.4361,-0.6318,-0.5291,1.5714
5370223.06,0.715,1.4102,1.1934,1.1062,5.0,-0.3683,-0.515,-0.766,-1.329,-0.7446,1.0
5370223.07,0.8662,1.0916,1.1411,1.033,4.7143,-0.2304,-0.5628,-0.955,-0.5818,-0.5825,1.5714
5370223.10,0.9467,1.0612,2.1391,1.3824,5.0,-0.0014,-1.2078,-1.0136,-0.7951,-0.7545,1.3333
5370223.13,1.0039,1.1015,1.1678,1.0911,4.8333,-0.0038,-0.451,-0.7957,-1.0802,-0.5827,1.6667
5370223.14,1.4811,1.6322,1.8978,1.6704,5.0,-0.0427,-0.5826,-1.2867,-1.9664,-0.9696,1.0
5370223.15,0.5248,0.8166,1.7432,1.0282,5.0,0.0962,-0.9379,-0.5906,-0.789,-0.5553,1.5
5370223.16,1.0286,0.783,1.0036,0.9384,5.0,-0.2542,-0.4617,-0.9776,-0.2421,-0.4839,1.3333
5370223.17,0.9341,0.748,1.933,1.2051,5.0,0.2992,-1.1591,-0.8258,-0.4234,-0.5273,1.8
5370223.18,0.8529,1.1229,2.1226,1.3661,5.0,0.0252,-1.2514,-0.9874,-0.8674,-0.7702,1.2
5370223.19,0.6834,0.1046,1.2381,0.6753,4.5,0.7232,-0.5283,-1.095,0.4567,-0.1109,3.0
5370223.20,0.5942,0.5477,1.092,0.7446,4.5,0.0173,-0.4409,-1.0067,-0.1207,-0.3877,2.25
5370224.02,1.6691,1.268,0.4004,1.1125,5.0,0.2063,-0.4399,-0.8811,-1.7384,-0.7133,1.2857
5370224.03,1.1124,0.9028,2.3955,1.4702,5.0,0.7925,-1.2407,-0.8258,-1.1077,-0.5954,1.25
5370224.04,0.7329,1.113,2.0987,1.3148,5.0,0.5273,-1.3857,-0.7662,-0.9108,-0.6338,1.25
5370224.05,1.0015,0.7579,2.3893,1.3829,5.0,0.6052,-1.3726,-0.9947,-0.8315,-0.6484,1.4
5370300.00,0.1993,0.4825,-0.1438,0.1793,3.5,-0.371,-0.1649,-0.3871,-0.3792,-0.3256,1.75
5370301.01,0.2824,0.3691,0.1302,0.2605,3.75,-0.1832,-0.359,-0.5024,0.04,-0.2512,2.5
5370301.02,0.2421,0.6112,0.8226,0.5586,4.6667,-0.3366,-0.7148,-0.6209,-0.0742,-0.4366,1.3333
5370302.00,0.0742,-0.0123,-0.9504,-0.2962,2.2727,-0.3042,0.5415,-0.3825,0.5687,0.1059,3.3636
5370303.01,0.5163,1.0747,0.2878,0.6263,4.4,-0.5651,-0.1789,-0.7972,-0.3828,-0.481,1.6
5370303.03,0.0916,0.7279,0.1107,0.31,4.0,-0.4878,0.153,-0.8836,-0.0109,-0.3073,2.0
5370303.04,0.6541,1.1095,0.6497,0.8044,4.8333,-0.5633,-0.466,-0.8632,-0.5793,-0.618,1.5
